GeoFIPS,GeoName,Region,LineCode,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""54000""",West Virginia,5,47, Plus: Personal current transfer receipts,Millions of dollars,9287.4,10261.1,11086.8,11361,11359.4,11794.8,12600.6,13330.7,14788.6,15965.1,16841.1,16972.1,17299,17638.4,18571.8,19459.3,19906.7,20517.2,21001.2,21647.9,26722.5
" ""54000""",West Virginia,5,50, Wages and salaries,Millions of dollars,19249.3,19983.9,20410.3,20809.7,21889.5,22827.6,24138.3,25175.4,26728.1,26703.9,27251.1,28586.8,29436.5,29480,30106.5,30264.9,29719,30909.8,33290.7,33401.7,32518.3
" ""54000""",West Virginia,5,60, Supplements to wages and salaries,Millions of dollars,5280.8,5401.3,5545,5887.9,6151.6,6449.5,7017.3,6889.5,7060.2,7012,7034.3,7412.6,7891.3,7999.1,7712.9,8069.2,7657.8,8231.6,8731.6,8752.4,8423.2
" ""54000""",West Virginia,5,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,2797.9,3040.8,3261.4,3493.9,3730.1,3953.6,4606.8,4718.5,4980.9,4888.1,4864.4,5147.7,5554.7,5670.8,5326.6,5654.4,5235.2,5744.4,6123.7,6176.7,5802.8
" ""54000""",West Virginia,5,62,  Employer contributions for government social insurance,Millions of dollars,2482.9,2360.5,2283.6,2394,2421.5,2496,2410.6,2171,2079.3,2123.9,2169.8,2264.9,2336.6,2328.3,2386.4,2414.8,2422.6,2487.3,2607.9,2575.7,2620.4
" ""54000""",West Virginia,5,70, Proprietors' income 9/,Millions of dollars,2876.2,3274.4,3465.1,3323.4,3513.9,4045.6,4111.6,3483.7,3367.5,3263.1,3855.5,4294.3,4210.3,4166.4,4395.6,4067.2,3894.9,4215.2,4566.2,4660.8,4944.6
" ""54000""",West Virginia,5,71,  Farm proprietors' income,Millions of dollars,-13.9,-7.9,-74.3,-57.3,-11.1,-22,-59.4,-96.4,-65,-68.9,-60.8,-20,-47.2,-13.3,-28.8,-41,-74.2,-32.7,-91.8,-50.4,-1.3
" ""54000""",West Virginia,5,72,  Nonfarm proprietors' income,Millions of dollars,2890.1,3282.4,3539.5,3380.7,3525,4067.7,4170.9,3580.1,3432.6,3332,3916.3,4314.3,4257.5,4179.8,4424.4,4108.2,3969.2,4247.9,4658,4711.2,4945.9
" ""54000""",West Virginia,5,7010,Total employment,Number of jobs,875561,872546,871233,868331,879293,890779,902935,915669,918366,899038,899472,909035,918927,913619,911516,904242,890217,889027,897525,881303,835410
" ""54000""",West Virginia,5,7020, Wage and salary employment,Number of jobs,729135,726708,726016,720526,729009,735252,744761,749131,752605,733675,733916,741944,751073,743403,740398,734353,721622,720263,730917,724656,679085
" ""54000""",West Virginia,5,7040, Proprietors employment,Number of jobs,146426,145838,145217,147805,150284,155527,158174,166538,165761,165363,165556,167091,167854,170216,171118,169889,168595,168764,166608,156647,156325
" ""55000""",Wisconsin,3,10,Personal income (millions of dollars),Millions of dollars,158832.3,166751.6,171113.4,176142.7,184301.6,191047.1,202681.2,212179.2,220311.5,216466.3,222982.7,235433.8,246242.3,247847.4,258347.8,269703.9,274374.7,284474.8,297730.1,308224.4,324252
" ""55000""",Wisconsin,3,11, Nonfarm personal income 1/,Millions of dollars,157985.1,165603.6,170056.2,174627.7,182446.4,189431,201333.3,210115.7,218603.2,215625.5,221262,232555.5,243553.6,244816.5,255302.9,267058.8,272593,282800.8,296197.1,306527.9,320849.2
" ""55000""",Wisconsin,3,12, Farm income 2/,Millions of dollars,847.2,1148,1057.3,1515,1855.2,1616.1,1348,2063.5,1708.3,840.8,1720.7,2878.2,2688.7,3030.8,3044.9,2645.1,1781.6,1673.9,1533,1696.4,3402.8
" ""55000""",Wisconsin,3,20,Population (persons) 3/,Number of persons,5373999,5406835,5445162,5479203,5514026,5546166,5577655,5610775,5640996,5669264,5690538,5705840,5720825,5738012,5753199,5762927,5775170,5793147,5809319,5824581,5832655
" ""55000""",Wisconsin,3,30,Per capita personal income (dollars) 4/,Dollars,29556,30841,31425,32148,33424,34447,36338,37816,39055,38182,39185,41262,43043,43194,44905,46800,47509,49105,51250,52918,55593
" ""55000""",Wisconsin,3,35, Earnings by place of work,Millions of dollars,119592.3,125490.5,129844.7,134033.9,141059.1,145210.9,151724.7,156850.9,159747.8,154508.4,158402.4,166823.4,173651.5,178433.1,184180.3,190950.5,193691.1,200193.7,209195,216254.6,219291.5
" ""55000""",Wisconsin,3,36, Less: Contributions for government social insurance 5/,Millions of dollars,13900.5,14201.5,14588.7,15072.1,15875,16520.3,17405.9,17983.5,18551.8,18027.3,18413.3,17234.4,17766.3,20542.6,21173.8,21905.2,22322.3,23302,24068.8,25020.6,25760.4
" ""55000""",Wisconsin,3,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,7040.5,7250.8,7499.2,7731.9,8138.5,8490.8,9020,9403.1,9683.6,9396,9526.3,7817.8,8043.2,10562.2,10954.1,11369.5,11762.3,12409.8,13007.7,13594,14057.9
" ""55000""",Wisconsin,3,38,  Employer contributions for government social insurance,Millions of dollars,6860,6950.7,7089.5,7340.2,7736.5,8029.5,8385.9,8580.4,8868.2,8631.4,8887,9416.7,9723.1,9980.4,10219.7,10535.7,10560.1,10892.2,11061.2,11426.6,11702.5
" ""55000""",Wisconsin,3,42, Plus: Adjustment for residence 6/,Millions of dollars,2707.4,2839,2923.7,2999.2,3105,3298.5,3422.7,3683.3,3727.6,3290.7,3242.6,3357.2,3296.4,3254.2,3487.1,3630.2,3734.5,3907.2,3945.1,4059,3851.1
" ""55000""",Wisconsin,3,45, Equals: Net earnings by place of residence,Millions of dollars,108399.2,114128,118179.7,121961.1,128289,131989.1,137741.5,142550.7,144923.7,139771.8,143231.6,152946.2,159181.6,161144.8,166493.6,172675.6,175103.3,180798.9,189071.2,195293,197382.2
" ""55000""",Wisconsin,3,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,31138.9,31094.5,29767.9,30329.1,31458.9,32749,37027.9,39387.1,41521,37518.1,37701.7,41834.2,45643,44331.1,47540.1,50790.2,52398.2,54530.2,56785.6,58568.9,58103.2
" ""55000""",Wisconsin,3,47, Plus: Personal current transfer receipts,Millions of dollars,19294.2,21529,23165.8,23852.5,24553.7,26309,27911.8,30241.4,33866.9,39176.4,42049.4,40653.3,41417.6,42371.5,44314.1,46238.1,46873.1,49145.6,51873.2,54362.5,68766.6
" ""55000""",Wisconsin,3,50, Wages and salaries,Millions of dollars,88456.9,90654.2,93014.9,96055.6,100922.7,103843.6,108705.2,113107.4,115994.3,110606.8,112410.7,116879.5,121213.3,124683,129421.7,135200.1,138765.4,143814.6,150273.9,155653.3,156681.6
" ""55000""",Wisconsin,3,60, Supplements to wages and salaries,Millions of dollars,21036.4,22923.2,23998.1,25317.4,26924.3,28282.2,29037.5,30126.5,31153.1,32239.6,31722.6,33309.6,34206.5,34758.5,35369.9,35881.8,36042.4,37236.1,39591.1,40641.6,40405.2
" ""55000""",Wisconsin,3,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,14176.4,15972.5,16908.6,17977.2,19187.8,20252.7,20651.6,21546,22284.9,23608.3,22835.6,23893,24483.5,24778.1,25150.1,25346.1,25482.3,26343.9,28529.9,29215,28702.7
" ""55000""",Wisconsin,3,62,  Employer contributions for government social insurance,Millions of dollars,6860,6950.7,7089.5,7340.2,7736.5,8029.5,8385.9,8580.4,8868.2,8631.4,8887,9416.7,9723.1,9980.4,10219.7,10535.7,10560.1,10892.2,11061.2,11426.6,11702.5
" ""55000""",Wisconsin,3,70, Proprietors' income 9/,Millions of dollars,10099,11913.2,12831.7,12661,13212.2,13085.1,13982,13617.1,12600.4,11662,14269,16634.3,18231.7,18991.6,19388.8,19868.7,18883.3,19143,19330,19959.6,22204.7
" ""55000""",Wisconsin,3,71,  Farm proprietors' income,Millions of dollars,209,532.1,397.6,885.5,1162.7,962,700,1191.1,829,9.8,988.9,2193.6,1815.4,2145.7,2081,1835.3,799.8,718.4,526.5,692.3,2590.2
" ""55000""",Wisconsin,3,72,  Nonfarm proprietors' income,Millions of dollars,9890,11381.1,12434.1,11775.5,12049.4,12123.1,13282,12426,11771.4,11652.2,13280.1,14440.7,16416.3,16845.9,17307.7,18033.4,18083.6,18424.6,18803.5,19267.4,19614.5
" ""55000""",Wisconsin,3,7010,Total employment,Number of jobs,3413585,3403719,3395166,3413403,3467801,3511432,3546975,3585396,3572922,3444622,3426438,3474418,3499405,3539937,3585838,3624584,3657864,3679235,3720737,3719266,3533538
" ""55000""",Wisconsin,3,7020, Wage and salary employment,Number of jobs,2892663,2871629,2848560,2852564,2880833,2899476,2921871,2934229,2924558,2791743,2780923,2809126,2840826,2874503,2912312,2945914,2980351,3000827,3031938,3044502,2879827
" ""55000""",Wisconsin,3,7040, Proprietors employment,Number of jobs,520922,532090,546606,560839,586968,611956,625104,651167,648364,652879,645515,665292,658579,665434,673526,678670,677513,678408,688799,674764,653711
" ""56000""",Wyoming,7,10,Personal income (millions of dollars),Millions of dollars,14634.6,15505.9,15927.6,16959.1,18360.8,20250,23254.6,24752.8,27163.2,24949.2,26328.8,28786.6,31199.6,31240.1,33549.3,33761.8,31908.5,32918.5,34690.9,35424.5,36019.8
" ""56000""",Wyoming,7,11, Nonfarm personal income 1/,Millions of dollars,14515.3,15319.8,15831.3,16784.2,18186.9,20030.2,23163.8,24716.7,27071,24871.6,26218.9,28429.1,31076.1,31010.3,33186.6,33466.9,31748.5,32748.8,34488.3,35200.8,35552.7
" ""56000""",Wyoming,7,12, Farm income 2/,Millions of dollars,119.3,186,96.3,174.9,173.9,219.8,90.8,36.1,92.2,77.6,109.8,357.5,123.5,229.8,362.7,294.9,160,169.6,202.6,223.7,467.1
" ""56000""",Wyoming,7,20,Population (persons) 3/,Number of persons,494300,494657,500017,503453,509106,514157,522667,534876,546043,559851,564531,567491,576656,582620,583159,586389,585243,579994,579054,580116,582328
" ""56000""",Wyoming,7,30,Per capita personal income (dollars) 4/,Dollars,29607,31347,31854,33686,36065,39385,44492,46278,49746,44564,46638,50726,54104,53620,57530,57576,54522,56757,59910,61065,61855
" ""56000""",Wyoming,7,35, Earnings by place of work,Millions of dollars,9763.7,10525.8,10985.5,11538,12066.3,13010.8,15044.5,16317.3,18180.2,17461.7,18340.1,19486.7,20357.7,21115.5,22325.7,22266.5,20754.2,21105.4,22610.2,23335.1,22839.9
" ""56000""",Wyoming,7,36, Less: Contributions for government social insurance 5/,Millions of dollars,1121.1,1202,1227.2,1303,1397.3,1509.7,1914.3,2116.6,2249.6,2180.6,2217.6,2101.9,2215.4,2496.2,2653.2,2608.4,2498.5,2558.1,2633.4,2743,2729.6
" ""56000""",Wyoming,7,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,567.5,617.8,637.4,676.4,725,781.2,887.4,962.4,1026.3,1005,1025.1,845.8,876.7,1151.8,1224.9,1229.2,1184.1,1230.6,1295,1356.5,1366.7
" ""56000""",Wyoming,7,38,  Employer contributions for government social insurance,Millions of dollars,553.6,584.3,589.8,626.6,672.2,728.5,1026.8,1154.2,1223.2,1175.6,1192.5,1256.2,1338.7,1344.4,1428.4,1379.3,1314.4,1327.5,1338.3,1386.5,1363
" ""56000""",Wyoming,7,42, Plus: Adjustment for residence 6/,Millions of dollars,13.8,-9.2,-29.4,-50,-62.6,-93.3,-140.7,-177.3,-216.3,-215.6,-237.7,-247.4,-245.7,-234.5,-221.7,-237.2,-274.6,-262.7,-246.9,-263.7,-288.5
" ""56000""",Wyoming,7,45, Equals: Net earnings by place of residence,Millions of dollars,8656.4,9314.6,9728.9,10185,10606.4,11407.7,12989.5,14023.3,15714.4,15065.4,15884.9,17137.4,17896.6,18384.7,19450.8,19420.8,17981.1,18284.6,19729.9,20328.3,19821.8
" ""56000""",Wyoming,7,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,4262.4,4342.5,4218.6,4629.1,5487.6,6457.7,7735.2,8042.1,8328.1,6507,6801.5,7991.2,9648.9,9071.1,10129.7,10135.7,9538.8,10058.9,10142.6,10034.1,9695.2
" ""56000""",Wyoming,7,47, Plus: Personal current transfer receipts,Millions of dollars,1715.7,1848.8,1980.1,2145,2266.9,2384.6,2529.9,2687.4,3120.8,3376.8,3642.4,3658,3654.1,3784.3,3968.8,4205.2,4388.6,4575,4818.4,5062,6502.7
" ""56000""",Wyoming,7,50, Wages and salaries,Millions of dollars,6835.2,7330.4,7689.6,8033.9,8577.8,9339.7,10726,11896,12950.6,12196.4,12369.7,12938.7,13542.5,13733.3,14409.5,14280.5,13424.4,13707.4,14360.5,15094.2,14570.9
" ""56000""",Wyoming,7,60, Supplements to wages and salaries,Millions of dollars,1512.5,1669.8,1762.8,1924.3,2053.3,2189.7,2698.3,2999.8,3244.9,3067.3,3160,3233.3,3435.5,3807.2,3964.1,4025.8,3845.1,3961.6,4157.7,4151.7,4049.9
" ""56000""",Wyoming,7,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,958.8,1085.5,1173.1,1297.6,1381.1,1461.2,1671.5,1845.6,2021.7,1891.8,1967.5,1977.2,2096.8,2462.8,2535.8,2646.5,2530.7,2634.1,2819.3,2765.2,2687
" ""56000""",Wyoming,7,62,  Employer contributions for government social insurance,Millions of dollars,553.6,584.3,589.8,626.6,672.2,728.5,1026.8,1154.2,1223.2,1175.6,1192.5,1256.2,1338.7,1344.4,1428.4,1379.3,1314.4,1327.5,1338.3,1386.5,1363
" ""56000""",Wyoming,7,70, Proprietors' income 9/,Millions of dollars,1416.1,1525.6,1533.1,1579.8,1435.1,1481.3,1620.3,1421.5,1984.7,2198,2810.5,3314.7,3379.6,3575,3952.1,3960.2,3484.8,3436.4,4092,4089.2,4219.1
" ""56000""",Wyoming,7,71,  Farm proprietors' income,Millions of dollars,40,104.3,2,92.2,84.9,118.8,-6.6,-77.2,-12.9,-39.8,7,254.2,-12.3,79,216.8,171,18.3,19.6,51.5,112.7,322.7
" ""56000""",Wyoming,7,72,  Nonfarm proprietors' income,Millions of dollars,1376.1,1421.3,1531.1,1487.7,1350.2,1362.6,1626.8,1498.7,1997.6,2237.8,2803.4,3060.4,3391.9,3496,3735.3,3789.2,3466.5,3416.8,4040.5,3976.5,3896.4
" ""56000""",Wyoming,7,7010,Total employment,Number of jobs,324653,330130,334123,336763,343755,354378,370329,388476,398969,387473,385059,390303,396704,400402,406343,406033,398130,398940,404530,408143,386291
" ""56000""",Wyoming,7,7020, Wage and salary employment,Number of jobs,251864,257293,260214,262061,267167,274415,287005,297724,306048,293503,290013,293811,298289,299508,303923,302533,291353,289174,291735,297409,279934
" ""56000""",Wyoming,7,7040, Proprietors employment,Number of jobs,72789,72837,73909,74702,76588,79963,83324,90752,92921,93970,95046,96492,98415,100894,102420,103500,106777,109766,112795,110734,106357
" ""91000""",New England,1,10,Personal income (millions of dollars),Millions of dollars,521001.3,545723.2,547766.6,560206.2,590003.7,615879.8,661557.2,699132.8,730690.9,720333.6,752442.8,782522,809132.8,807741.7,845796,886726,912818.4,946247.1,989558.8,1026028.5,1086527.7
" ""91000""",New England,1,11, Nonfarm personal income 1/,Millions of dollars,520252,545040.8,547142.8,559537.1,589236.3,615150.3,660930.5,698374.7,729833.6,719637.9,751580.6,781647.3,808069,806638.3,844840.8,885908.7,912161.8,945508,988991.5,1025200.4,1085436.5
" ""91000""",New England,1,12, Farm income 2/,Millions of dollars,749.3,682.4,623.8,669,767.3,729.5,626.7,758.1,857.3,695.8,862.2,874.7,1063.8,1103.4,955.2,817.2,656.7,739.1,567.3,828,1091.2
" ""91000""",New England,1,20,Population (persons) 3/,Number of persons,13949721,14041043,14122441,14182454,14206683,14216656,14245540,14279205,14340115,14403575,14469951,14532793,14593505,14648928,14708239,14735319,14765334,14806708,14839608,14849662,14847468
" ""91000""",New England,1,30,Per capita personal income (dollars) 4/,Dollars,37349,38866,38787,39500,41530,43321,46440,48962,50954,50011,52000,53845,55445,55140,57505,60177,61822,63907,66684,69094,73179
" ""91000""",New England,1,35, Earnings by place of work,Millions of dollars,397232.9,416040,419316.3,427471.7,451220.8,466335.1,491322.9,512633.8,527102.7,525518.6,550200.9,563136.5,575233.2,583447.7,603185.3,628870.7,646539.3,671182.8,698973.7,727430.8,731796.5
" ""91000""",New England,1,36, Less: Contributions for government social insurance 5/,Millions of dollars,41129.1,42478.6,43106.2,44051.3,47107,49066.7,51069.5,53392.2,55036,54100.7,55130.1,51191,52763.5,61077.8,63561,65961,67873.2,70739.8,73754.1,77107.3,78106.5
" ""91000""",New England,1,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,21142,21914.6,22310.6,22845.5,24100.2,25242.2,26579.3,27983.4,28894.6,28290.3,28703.4,23551.8,24150.5,31963.5,33486.1,35053.7,36232.9,37866,39721,41602.5,42268.7
" ""91000""",New England,1,38,  Employer contributions for government social insurance,Millions of dollars,19987.1,20563.9,20795.6,21205.8,23006.8,23824.6,24490.2,25408.8,26141.4,25810.3,26426.7,27639.2,28613,29114.3,30075,30907.2,31640.3,32873.8,34033,35504.7,35837.8
" ""91000""",New England,1,42, Plus: Adjustment for residence 6/,Millions of dollars,6760.2,6808.1,6899.6,6969,8000.4,8821.3,9945.1,11516.8,12569.6,9806.1,11706.6,12183.2,13874.2,12990.1,13406.4,13695.2,13009.8,15443.6,17161.7,19345.5,18662.2
" ""91000""",New England,1,45, Equals: Net earnings by place of residence,Millions of dollars,362864,380369.5,383109.6,390389.4,412114.2,426089.7,450198.5,470758.4,484636.3,481224,506777.4,524128.7,536343.9,535360,553030.7,576604.8,591675.9,615886.6,642381.4,669669,672352.2
" ""91000""",New England,1,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,98090.8,100147.4,94467,96425.1,100557.5,107752.9,124961.9,136846.4,141621.5,124742.8,125105.3,136928.6,150535.8,148406.4,164143.6,174289.6,180775.9,187115.3,196444.8,200696.5,198294.4
" ""91000""",New England,1,47, Plus: Personal current transfer receipts,Millions of dollars,60046.4,65206.3,70189.9,73391.7,77332,82037.2,86396.8,91528,104433,114366.9,120560.1,121464.7,122253.1,123975.3,128621.7,135831.5,140366.6,143245.2,150732.6,155662.9,215881.1
" ""91000""",New England,1,50, Wages and salaries,Millions of dollars,291619,299152.7,296968.5,303323.5,319793.8,330618,348716.5,369495.9,377988.2,361807,370503.3,384768,398192.8,408166.5,427972,448907.8,460152.6,477859.9,496937.4,518950.8,524239.9
" ""91000""",New England,1,60, Supplements to wages and salaries,Millions of dollars,58008.9,61221.2,63288.2,66294.4,72063.1,75541,77590.7,81542.2,84170.9,83003.6,86738.1,90121.4,91625.7,94083.4,95391,100021.4,101543.8,105184.5,110616.8,113615.3,113188.9
" ""91000""",New England,1,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,38021.8,40657.2,42492.6,45088.6,49056.3,51716.4,53100.6,56133.4,58029.4,57193.3,60311.4,62482.1,63012.7,64969.1,65316.1,69114.2,69903.4,72310.7,76583.8,78110.5,77351.1
" ""91000""",New England,1,62,  Employer contributions for government social insurance,Millions of dollars,19987.1,20563.9,20795.6,21205.8,23006.8,23824.6,24490.2,25408.8,26141.4,25810.3,26426.7,27639.2,28613,29114.3,30075,30907.2,31640.3,32873.8,34033,35504.7,35837.8
" ""91000""",New England,1,70, Proprietors' income 9/,Millions of dollars,47604.9,55666.1,59059.6,57853.8,59363.9,60176.2,65015.6,61595.7,64943.7,80707.9,92959.5,88247.2,85414.7,81197.8,79822.3,79941.5,84842.9,88138.4,91419.5,94864.7,94367.7
" ""91000""",New England,1,71,  Farm proprietors' income,Millions of dollars,336.7,252,85.6,185.9,299.2,353.1,208.6,270.2,400.3,255.9,444.9,508.5,476.8,503.2,317.6,297.5,65.2,236.5,92.4,443.1,711.2
" ""91000""",New England,1,72,  Nonfarm proprietors' income,Millions of dollars,47268.3,55414.1,58974,57668,59064.7,59823.1,64807.1,61325.5,64543.4,80452.1,92514.6,87738.6,84937.9,80694.6,79504.8,79643.9,84777.8,87901.9,91327.1,94421.6,93656.5
" ""91000""",New England,1,7010,Total employment,Number of jobs,8739633,8766028,8712200,8696594,8808905,8901095,8997854,9167892,9173266,8935933,8892185,9003399,9112599,9266260,9411093,9656275,9778235,9870492,9992353,9989630,9337320
" ""91000""",New England,1,7020, Wage and salary employment,Number of jobs,7282848,7291613,7201054,7124497,7138947,7162531,7225454,7288031,7280794,7015631,6994438,7055314,7173490,7258481,7360631,7467141,7558848,7625469,7703918,7773554,7180027
" ""91000""",New England,1,7040, Proprietors employment,Number of jobs,1456785,1474415,1511146,1572097,1669958,1738564,1772400,1879861,1892472,1920302,1897747,1948085,1939109,2007779,2050462,2189134,2219387,2245023,2288435,2216076,2157293
" ""92000""",Mideast,2,10,Personal income (millions of dollars),Millions of dollars,1630935,1696754.4,1715338.1,1759198.1,1850195.4,1926908.3,2056530.9,2190497.8,2254167,2207522.5,2297100.4,2417297.1,2519931.4,2544627.4,2652752.3,2769073,2857259.7,2989806.2,3109861.7,3208874,3402857.8
" ""92000""",Mideast,2,11, Nonfarm personal income 1/,Millions of dollars,1628263.4,1694027.6,1713503.2,1756414.3,1846649.1,1923571.5,2053683.6,2187123.8,2250470.4,2204706.7,2293425.2,2412753.2,2514883.8,2538689,2646658.9,2764936.5,2854373.6,2985421.3,3106985.9,3204414,3397505
" ""92000""",Mideast,2,12, Farm income 2/,Millions of dollars,2671.6,2726.8,1834.8,2783.8,3546.3,3336.8,2847.3,3374,3696.7,2815.8,3675.2,4543.8,5047.7,5938.5,6093.4,4136.5,2886.1,4384.9,2875.8,4460,5352.8
" ""92000""",Mideast,2,20,Population (persons) 3/,Number of persons,46386027,46619373,46841190,47034773,47162342,47239239,47334435,47473718,47684886,47943872,48204526,48443646,48628786,48764665,48869898,48925078,48943022,48959882,48958220,48893147,48757828
" ""92000""",Mideast,2,30,Per capita personal income (dollars) 4/,Dollars,35160,36396,36620,37402,39230,40790,43447,46141,47272,46044,47653,49899,51820,52182,54282,56598,58379,61066,63521,65630,69791
" ""92000""",Mideast,2,35, Earnings by place of work,Millions of dollars,1251910.5,1309382.6,1330992.1,1363875.5,1437825.4,1491732,1572338.3,1656441.1,1682483.9,1646575.4,1718343.3,1786573.5,1855592,1905938.5,1973339.6,2049451.8,2109004.3,2202351.3,2295757.8,2363193.8,2357785.8
" ""92000""",Mideast,2,36, Less: Contributions for government social insurance 5/,Millions of dollars,130693.2,136828.9,140474.3,144546.9,152321.1,159755.1,168346.9,177048.3,183281.7,179777.2,184384.5,170224.7,174527.2,203073.7,211455.8,220325.3,225027.8,236253.2,244909.7,253721.7,254231.6
" ""92000""",Mideast,2,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,65611,68738.3,70772.9,72859.2,76836.4,80972.2,86006.2,90992.1,94299.5,92849.6,94807,77076,78483.4,104232,108716.5,113411.7,116797.1,123651.6,129690.5,134652.3,135677.1
" ""92000""",Mideast,2,38,  Employer contributions for government social insurance,Millions of dollars,65082.2,68090.7,69701.4,71687.7,75484.7,78783,82340.7,86056.2,88982.2,86927.6,89577.5,93148.8,96043.8,98841.7,102739.3,106913.6,108230.6,112601.6,115219.2,119069.4,118554.4
" ""92000""",Mideast,2,42, Plus: Adjustment for residence 6/,Millions of dollars,-11981.6,-12804.8,-14569.6,-15728.7,-17733.9,-19405.9,-22334.9,-25134.3,-28268.5,-24954.8,-28623,-31442.6,-32977.3,-31492.8,-34212.4,-35192.7,-36188.5,-39381.7,-41269.3,-42804.1,-42225.7
" ""92000""",Mideast,2,45, Equals: Net earnings by place of residence,Millions of dollars,1109235.6,1159748.9,1175948.2,1203599.9,1267770.4,1312570.9,1381656.6,1454258.6,1470933.7,1441843.4,1505335.9,1584906.2,1648087.5,1671371.9,1727671.4,1793933.9,1847788,1926716.4,2009578.8,2066668.1,2061328.6
" ""92000""",Mideast,2,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,303744.8,302561.5,286568.1,292796.9,305780.8,328076.5,372222.1,416594.6,428561.8,377430.5,375819.8,410206.6,451544.1,446858.6,484910.6,513907.6,530955.3,563715.9,592681.4,606479.8,600074
" ""92000""",Mideast,2,47, Plus: Personal current transfer receipts,Millions of dollars,217954.5,234444,252821.8,262801.2,276644.3,286260.8,302652.3,319644.6,354671.5,388248.6,415944.8,422184.3,420299.8,426396.9,440170.3,461231.5,478516.5,499373.9,507601.5,535726.2,741455.2
" ""92000""",Mideast,2,50, Wages and salaries,Millions of dollars,910611.4,937037.7,940261.2,963799.9,1016945,1062935.2,1130895.2,1203979.3,1232204.9,1177676.2,1212269.4,1254178.2,1293695.1,1319029.4,1381502.3,1441470.1,1473296.4,1539527.5,1606665.3,1673298.4,1670960.7
" ""92000""",Mideast,2,60, Supplements to wages and salaries,Millions of dollars,196122.2,206735.6,217649.4,230323.9,245085.5,259905.1,268368,280143.5,288818.7,291624.5,301303.4,310122,314494.3,331063.3,337356.7,348618.1,351220.5,364292.1,383003.4,396000.4,390804.3
" ""92000""",Mideast,2,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,131039.9,138644.9,147948,158636.1,169600.8,181122.2,186027.3,194087.3,199836.5,204696.9,211726,216973.3,218450.6,232221.6,234617.4,241704.5,242989.9,251690.5,267784.2,276931,272249.9
" ""92000""",Mideast,2,62,  Employer contributions for government social insurance,Millions of dollars,65082.2,68090.7,69701.4,71687.7,75484.7,78783,82340.7,86056.2,88982.2,86927.6,89577.5,93148.8,96043.8,98841.7,102739.3,106913.6,108230.6,112601.6,115219.2,119069.4,118554.4
" ""92000""",Mideast,2,70, Proprietors' income 9/,Millions of dollars,145176.9,165609.3,173081.6,169751.8,175794.9,168891.7,173075.1,172318.4,161460.3,177274.7,204770.5,222273.3,247402.6,255845.8,254480.6,259363.6,284487.4,298531.6,306089.1,293895,296020.8
" ""92000""",Mideast,2,71,  Farm proprietors' income,Millions of dollars,1416.3,1429.4,226.3,1313.5,2084.2,2131.7,1494.3,1729.6,2165,1372,2265.9,3309.9,3298.8,4179.5,4249.3,2600.7,1122.8,2648.2,1213.8,3147.3,4037.2
" ""92000""",Mideast,2,72,  Nonfarm proprietors' income,Millions of dollars,143760.6,164179.9,172855.3,168438.3,173710.8,166760,171580.8,170588.8,159295.3,175902.7,202504.6,218963.4,244103.8,251666.3,250231.3,256762.9,283364.6,295883.4,304875.3,290747.7,291983.6
" ""92000""",Mideast,2,7010,Total employment,Number of jobs,26409297,26495670,26442196,26528689,26904113,27308630,27713122,28251978,28370832,27759001,27763099,28281659,28578752,28989781,29461455,29957778,30374613,30683834,31228462,31348951,28997375
" ""92000""",Mideast,2,7020, Wage and salary employment,Number of jobs,22477345,22448117,22302454,22207488,22348601,22534604,22761367,22959740,22983879,22247067,22191146,22382982,22644409,22865503,23161985,23487680,23780483,24041636,24367832,24622935,22577863
" ""92000""",Mideast,2,7040, Proprietors employment,Number of jobs,3931952,4047553,4139742,4321201,4555512,4774026,4951755,5292238,5386953,5511934,5571953,5898677,5934343,6124278,6299470,6470098,6594130,6642198,6860630,6726016,6419512
" ""93000""",Great Lakes,3,10,Personal income (millions of dollars),Millions of dollars,1370277.4,1411718.2,1427690.6,1464134.4,1522011,1573033.8,1654969.8,1728248.1,1783643.6,1716691.1,1776452.2,1879160,1960700.3,1991993.7,2079147.1,2171984.3,2213769.8,2286479,2389121.5,2465917.5,2625186.9
" ""93000""",Great Lakes,3,11, Nonfarm personal income 1/,Millions of dollars,1365035.1,1406220.3,1424101.3,1458126.9,1512043.1,1566370.3,1648631.6,1719248.4,1772554.1,1709362.8,1767613.5,1862645.6,1949216.8,1970545,2066269.6,2166114.6,2206412.4,2279108.9,2380715.8,2459311.1,2608726.4
